Z3_fixedpoint_add_rule	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_assert	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_dec_ref	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_from_file	filesystem-protocol	Requires an isolated authenticated fixedpoint script file and cleanup.
Z3_fixedpoint_from_string	known-ay-divergence	AY explicitly rejects Z3 fixedpoint/Datalog scripts instead of parsing them.
Z3_fixedpoint_get_answer	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_get_assertions	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_get_cover_delta	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_get_ground_sat_answer	unwired-fixedpoint-trace	Requires a proven reachable query with a retained concrete counterexample.
Z3_fixedpoint_get_help	unwired-stateful-fixture	Valid fixedpoint-handle observation is not yet in the authenticated stock probe.
Z3_fixedpoint_get_num_levels	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_get_param_descrs	unwired-stateful-fixture	Needs descriptor contents and parameter effects compared, not merely a non-null handle.
Z3_fixedpoint_get_reachable	known-ay-divergence	AY does not expose Spacer's reachable-state under-approximation.
Z3_fixedpoint_get_reason_unknown	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_get_rule_names_along_trace	unwired-fixedpoint-trace	Requires a proven reachable named-rule query with a retained counterexample trace.
Z3_fixedpoint_get_rules	unwired-stateful-fixture	Requires named and unnamed rule insertion with exact ordered readback assertions.
Z3_fixedpoint_get_rules_along_trace	unwired-fixedpoint-trace	Requires a proven reachable query with a retained counterexample trace.
Z3_fixedpoint_get_statistics	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_inc_ref	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_init	callback-protocol	Requires a callback-state lifetime shared with reduce callbacks during a real query.
Z3_fixedpoint_query	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_query_from_lvl	unwired-stateful-fixture	Requires a registered relation/rule fixture with level-sensitive expected behavior.
Z3_fixedpoint_query_relations	unwired-stateful-fixture	Requires multiple registered relations and a distinguishing any-reachable query.
Z3_fixedpoint_register_relation	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_set_params	unwired-stateful-fixture	Needs an observable parameter effect on a bounded fixedpoint solve.
Z3_fixedpoint_set_predicate_representation	known-ay-divergence	AY does not expose Z3's Datalog predicate-representation selection.
Z3_fixedpoint_set_reduce_app_callback	callback-protocol	Requires a retained callback and a query that invokes application reduction.
Z3_fixedpoint_set_reduce_assign_callback	callback-protocol	Requires a retained callback and a query that invokes assignment reduction.
Z3_fixedpoint_to_string	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fixedpoint_update_rule	unwired-stateful-fixture	Requires same-name rule replacement followed by a distinguishing reachability query.
Z3_fpa_get_ebits	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fpa_get_numeral_sign	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fpa_get_sbits	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fpa_is_numeral	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fpa_is_numeral_inf	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fpa_is_numeral_nan	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fpa_is_numeral_normal	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fpa_is_numeral_positive	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_fpa_is_numeral_zero	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_decl_to_ast	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_decl_to_string	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_entry_dec_ref	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_entry_get_arg	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_entry_get_num_args	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_entry_get_value	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_entry_inc_ref	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_interp_get_arity	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_interp_get_else	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_interp_get_entry	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_func_interp_get_num_entries	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_algebraic_number_lower	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_algebraic_number_upper	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_app_arg	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_app_decl	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_app_num_args	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_arity	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_array_arity	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_array_sort_domain	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_array_sort_domain_n	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_array_sort_range	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_as_array_func_decl	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_ast_hash	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_ast_id	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_ast_kind	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_bool_value	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_bv_sort_size	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_datatype_sort_constructor	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_datatype_sort_constructor_accessor	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_datatype_sort_num_constructors	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_datatype_sort_recognizer	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_decl_ast_parameter	unavailable-parameter-fixture	No authenticated constructor currently produces a declaration with an AST-valued parameter.
Z3_get_decl_double_parameter	unavailable-parameter-fixture	No authenticated constructor currently produces a declaration with a double-valued parameter.
Z3_get_decl_func_decl_parameter	unavailable-parameter-fixture	No authenticated constructor currently produces a declaration with a function-declaration parameter.
Z3_get_decl_int_parameter	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_decl_kind	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_decl_name	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_decl_num_parameters	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_decl_parameter_kind	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_decl_rational_parameter	unavailable-parameter-fixture	No authenticated constructor currently produces a declaration with a rational-valued parameter.
Z3_get_decl_sort_parameter	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_decl_symbol_parameter	unavailable-parameter-fixture	No authenticated constructor currently produces a declaration with a symbol-valued parameter.
Z3_get_denominator	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_depth	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_domain	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_domain_size	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_error_code	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_error_msg	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_finite_domain_sort_size	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_finite_set_sort_basis	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_full_version	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_func_decl_id	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_global_param_descrs	known-ay-divergence	AY currently returns an empty global descriptor set where Z3 exposes populated descriptors.
Z3_get_implied_equalities	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_index_value	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_lstring	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_num_probes	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_num_simplifiers	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_num_tactics	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_numeral_binary_string	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_numeral_decimal_string	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_numeral_double	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_numeral_int	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_numeral_int64	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_numeral_rational_int64	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_numeral_small	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_numeral_string	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_numerator	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_pattern	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_pattern_num_terms	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_probe_name	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_quantifier_body	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_quantifier_bound_sort	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_quantifier_id	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_quantifier_num_patterns	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_quantifier_pattern_ast	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_quantifier_skolem_id	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_range	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_re_sort_basis	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_relation_arity	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_relation_column	unavailable-relation-sort	The public surface has no constructor for a relation sort and AY explicitly rejects relation-sort introspection.
Z3_get_seq_sort_basis	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_simplifier_name	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_sort_id	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_sort_kind	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_sort_name	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_string_contents	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_string_length	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_symbol_int	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_symbol_kind	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_symbol_string	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_tactic_name	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_tuple_sort_field_decl	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_tuple_sort_mk_decl	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_tuple_sort_num_fields	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_get_version	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_global_param_get	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_global_param_reset_all	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_global_param_set	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_depth	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_formula	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_inconsistent	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_is_decided_sat	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_is_decided_unsat	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_num_exprs	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_precision	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_reset	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_size	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_to_string	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_goal_translate	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_inc_ref	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_algebraic_number	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_as_array	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_char_sort	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_eq_func_decl	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_finite_set_sort	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_ground	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_lambda	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_re_sort	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_seq_sort	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_is_string_sort	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_mk_abs	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_mk_add	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_mk_and	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_mk_array_default	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
Z3_mk_array_ext	coverage-not-yet-authenticated	No authenticated per-call runtime marker exists yet; typed compilation and symbol resolution do not prove executed callability.
